# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-05-18 18:26:12 -04:00	(nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08211520 Oso Ck at Corpus Christi, TX
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 08211520
#    TS_ID       Parameter Description
#    142059      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	142059_00060	142059_00060_cd
USGS	08211520	2022-09-06 14:45	CDT	20.2	A
USGS	08211520	2022-09-06 15:00	CDT	20.2	A
USGS	08211520	2022-09-06 15:15	CDT	19.9	A
USGS	08211520	2022-09-06 15:30	CDT	19.7	A
USGS	08211520	2022-09-06 15:45	CDT	19.8	A
USGS	08211520	2022-09-06 16:00	CDT	19.9	A
USGS	08211520	2022-09-06 16:15	CDT	19.7	A
USGS	08211520	2022-09-06 16:30	CDT	19.2	A
USGS	08211520	2022-09-06 16:45	CDT	18.9	A
USGS	08211520	2022-09-06 17:00	CDT	18.8	A
USGS	08211520	2022-09-06 17:15	CDT	18.8	A
USGS	08211520	2022-09-06 17:30	CDT	18.7	A
USGS	08211520	2022-09-06 17:45	CDT	18.3	A
USGS	08211520	2022-09-06 18:00	CDT	17.6	A
USGS	08211520	2022-09-06 18:15	CDT	17.8	A
USGS	08211520	2022-09-06 18:30	CDT	17.4	A
USGS	08211520	2022-09-06 18:45	CDT	18.0	A
USGS	08211520	2022-09-06 19:00	CDT	17.6	A
USGS	08211520	2022-09-06 19:15	CDT	17.6	A
USGS	08211520	2022-09-06 19:30	CDT	17.7	A
USGS	08211520	2022-09-06 19:45	CDT	17.4	A
USGS	08211520	2022-09-06 20:00	CDT	17.2	A
USGS	08211520	2022-09-06 20:15	CDT	16.9	A
USGS	08211520	2022-09-06 20:30	CDT	16.2	A
USGS	08211520	2022-09-06 20:45	CDT	16.7	A
USGS	08211520	2022-09-06 21:00	CDT	16.6	A
USGS	08211520	2022-09-06 21:15	CDT	16.3	A
USGS	08211520	2022-09-06 21:30	CDT	16.9	A
USGS	08211520	2022-09-06 21:45	CDT	16.2	A
USGS	08211520	2022-09-06 22:00	CDT	16.3	A
USGS	08211520	2022-09-06 22:15	CDT	15.5	A
USGS	08211520	2022-09-06 22:30	CDT	16.2	A
USGS	08211520	2022-09-06 22:45	CDT	15.9	A
USGS	08211520	2022-09-06 23:00	CDT	15.7	A
USGS	08211520	2022-09-06 23:15	CDT	15.8	A
USGS	08211520	2022-09-06 23:30	CDT	16.0	A
USGS	08211520	2022-09-06 23:45	CDT	15.7	A
USGS	08211520	2022-09-07 00:00	CDT	14.6	A
USGS	08211520	2022-09-07 00:15	CDT	15.3	A
USGS	08211520	2022-09-07 00:30	CDT	15.5	A
USGS	08211520	2022-09-07 00:45	CDT	15.3	A
USGS	08211520	2022-09-07 01:00	CDT	14.8	A
USGS	08211520	2022-09-07 01:15	CDT	14.6	A
USGS	08211520	2022-09-07 01:30	CDT	14.8	A
USGS	08211520	2022-09-07 01:45	CDT	14.4	A
USGS	08211520	2022-09-07 02:00	CDT	14.4	A
USGS	08211520	2022-09-07 02:15	CDT	14.4	A
USGS	08211520	2022-09-07 02:30	CDT	14.2	A
USGS	08211520	2022-09-07 02:45	CDT	14.1	A
USGS	08211520	2022-09-07 03:00	CDT	14.1	A
USGS	08211520	2022-09-07 03:15	CDT	13.8	A
USGS	08211520	2022-09-07 03:30	CDT	13.7	A
USGS	08211520	2022-09-07 03:45	CDT	14.1	A
USGS	08211520	2022-09-07 04:00	CDT	13.3	A
USGS	08211520	2022-09-07 04:15	CDT	13.5	A
USGS	08211520	2022-09-07 04:30	CDT	13.1	A
USGS	08211520	2022-09-07 04:45	CDT	13.2	A
USGS	08211520	2022-09-07 05:00	CDT	13.1	A
USGS	08211520	2022-09-07 05:15	CDT	13.3	A
USGS	08211520	2022-09-07 05:30	CDT	13.3	A
USGS	08211520	2022-09-07 05:45	CDT	13.0	A
USGS	08211520	2022-09-07 06:00	CDT	13.0	A
USGS	08211520	2022-09-07 06:15	CDT	12.8	A
USGS	08211520	2022-09-07 06:30	CDT	12.6	A
USGS	08211520	2022-09-07 06:45	CDT	12.2	A
USGS	08211520	2022-09-07 07:00	CDT	12.1	A
USGS	08211520	2022-09-07 07:15	CDT	12.5	A
USGS	08211520	2022-09-07 07:30	CDT	12.1	A
USGS	08211520	2022-09-07 07:45	CDT	12.0	A
USGS	08211520	2022-09-07 08:00	CDT	12.0	A
USGS	08211520	2022-09-07 08:15	CDT	11.9	A
USGS	08211520	2022-09-07 08:30	CDT	12.0	A
USGS	08211520	2022-09-07 08:45	CDT	11.7	A
USGS	08211520	2022-09-07 09:00	CDT	12.0	A
USGS	08211520	2022-09-07 09:15	CDT	11.9	A
USGS	08211520	2022-09-07 09:30	CDT	11.7	A
USGS	08211520	2022-09-07 09:45	CDT	11.9	A
USGS	08211520	2022-09-07 10:00	CDT	11.4	A
USGS	08211520	2022-09-07 10:15	CDT	11.7	A
USGS	08211520	2022-09-07 10:30	CDT	11.4	A
USGS	08211520	2022-09-07 10:45	CDT	10.9	A
USGS	08211520	2022-09-07 11:00	CDT	11.4	A
USGS	08211520	2022-09-07 11:15	CDT	10.9	A
USGS	08211520	2022-09-07 11:30	CDT	11.2	A
USGS	08211520	2022-09-07 11:45	CDT	10.9	A
USGS	08211520	2022-09-07 12:00	CDT	10.8	A
USGS	08211520	2022-09-07 12:15	CDT	10.7	A
USGS	08211520	2022-09-07 12:30	CDT	10.7	A
USGS	08211520	2022-09-07 12:45	CDT	10.6	A
USGS	08211520	2022-09-07 13:00	CDT	10.4	A
USGS	08211520	2022-09-07 13:15	CDT	10.7	A
USGS	08211520	2022-09-07 13:30	CDT	10.7	A
USGS	08211520	2022-09-07 13:45	CDT	10.6	A
USGS	08211520	2022-09-07 14:00	CDT	10.5	A
USGS	08211520	2022-09-07 14:15	CDT	10.2	A
USGS	08211520	2022-09-07 14:30	CDT	10.1	A
USGS	08211520	2022-09-07 14:45	CDT	10.6	A
USGS	08211520	2022-09-07 15:00	CDT	10.4	A
USGS	08211520	2022-09-07 15:15	CDT	9.80	A
USGS	08211520	2022-09-07 15:30	CDT	9.80	A
USGS	08211520	2022-09-07 15:45	CDT	10.0	A
USGS	08211520	2022-09-07 16:00	CDT	9.91	A
USGS	08211520	2022-09-07 16:15	CDT	9.69	A
USGS	08211520	2022-09-07 16:30	CDT	9.91	A
USGS	08211520	2022-09-07 16:45	CDT	9.80	A
USGS	08211520	2022-09-07 17:00	CDT	9.69	A
USGS	08211520	2022-09-07 17:15	CDT	9.58	A
USGS	08211520	2022-09-07 17:30	CDT	9.69	A
USGS	08211520	2022-09-07 17:45	CDT	9.14	A
USGS	08211520	2022-09-07 18:00	CDT	9.58	A
USGS	08211520	2022-09-07 18:15	CDT	9.04	A
USGS	08211520	2022-09-07 18:30	CDT	9.25	A
USGS	08211520	2022-09-07 18:45	CDT	9.47	A
USGS	08211520	2022-09-07 19:00	CDT	8.93	A
USGS	08211520	2022-09-07 19:15	CDT	8.93	A
USGS	08211520	2022-09-07 19:30	CDT	8.93	A
USGS	08211520	2022-09-07 19:45	CDT	9.04	A
USGS	08211520	2022-09-07 20:00	CDT	9.04	A
USGS	08211520	2022-09-07 20:15	CDT	8.83	A
USGS	08211520	2022-09-07 20:30	CDT	8.62	A
USGS	08211520	2022-09-07 20:45	CDT	9.04	A
USGS	08211520	2022-09-07 21:00	CDT	8.83	A
USGS	08211520	2022-09-07 21:15	CDT	8.51	A
USGS	08211520	2022-09-07 21:30	CDT	8.51	A
USGS	08211520	2022-09-07 21:45	CDT	8.51	A
USGS	08211520	2022-09-07 22:00	CDT	8.62	A
USGS	08211520	2022-09-07 22:15	CDT	8.62	A
USGS	08211520	2022-09-07 22:30	CDT	8.62	A
USGS	08211520	2022-09-07 22:45	CDT	8.51	A
USGS	08211520	2022-09-07 23:00	CDT	8.20	A
USGS	08211520	2022-09-07 23:15	CDT	8.30	A
USGS	08211520	2022-09-07 23:30	CDT	8.41	A
USGS	08211520	2022-09-07 23:45	CDT	8.20	A
USGS	08211520	2022-09-08 00:00	CDT	8.30	A
USGS	08211520	2022-09-08 00:15	CDT	8.30	A
USGS	08211520	2022-09-08 00:30	CDT	8.20	A
USGS	08211520	2022-09-08 00:45	CDT	7.90	A
USGS	08211520	2022-09-08 01:00	CDT	8.10	A
USGS	08211520	2022-09-08 01:15	CDT	8.20	A
USGS	08211520	2022-09-08 01:30	CDT	7.61	A
USGS	08211520	2022-09-08 01:45	CDT	7.81	A
USGS	08211520	2022-09-08 02:00	CDT	8.20	A
USGS	08211520	2022-09-08 02:15	CDT	7.81	A
USGS	08211520	2022-09-08 02:30	CDT	8.10	A
USGS	08211520	2022-09-08 02:45	CDT	7.71	A
USGS	08211520	2022-09-08 03:00	CDT	7.42	A
USGS	08211520	2022-09-08 03:15	CDT	7.71	A
USGS	08211520	2022-09-08 03:30	CDT	7.42	A
USGS	08211520	2022-09-08 03:45	CDT	7.52	A
USGS	08211520	2022-09-08 04:00	CDT	7.61	A
USGS	08211520	2022-09-08 04:15	CDT	7.61	A
USGS	08211520	2022-09-08 04:30	CDT	7.52	A
USGS	08211520	2022-09-08 04:45	CDT	7.42	A
USGS	08211520	2022-09-08 05:00	CDT	7.71	A
USGS	08211520	2022-09-08 05:30	CDT	7.52	A
USGS	08211520	2022-09-08 05:45	CDT	7.33	A
USGS	08211520	2022-09-08 06:00	CDT	7.33	A
USGS	08211520	2022-09-08 06:15	CDT	7.14	A
USGS	08211520	2022-09-08 06:30	CDT	7.42	A
USGS	08211520	2022-09-08 06:45	CDT	6.86	A
USGS	08211520	2022-09-08 07:00	CDT	7.14	A
USGS	08211520	2022-09-08 07:30	CDT	7.14	A
USGS	08211520	2022-09-08 07:45	CDT	6.95	A
USGS	08211520	2022-09-08 08:00	CDT	6.95	A
USGS	08211520	2022-09-08 08:15	CDT	6.86	A
USGS	08211520	2022-09-08 08:30	CDT	6.68	A
USGS	08211520	2022-09-08 08:45	CDT	6.59	A
USGS	08211520	2022-09-08 09:00	CDT	6.86	A
USGS	08211520	2022-09-08 09:15	CDT	6.68	A
USGS	08211520	2022-09-08 09:30	CDT	6.77	A
USGS	08211520	2022-09-08 09:45	CDT	6.86	A
USGS	08211520	2022-09-08 10:00	CDT	6.68	A
USGS	08211520	2022-09-08 10:15	CDT	6.50	A
USGS	08211520	2022-09-08 10:30	CDT	6.32	A
USGS	08211520	2022-09-08 10:45	CDT	6.59	A
USGS	08211520	2022-09-08 11:00	CDT	6.59	A
USGS	08211520	2022-09-08 11:15	CDT	6.32	A
USGS	08211520	2022-09-08 11:30	CDT	6.68	A
USGS	08211520	2022-09-08 11:45	CDT	6.86	A
USGS	08211520	2022-09-08 12:00	CDT	6.59	A
USGS	08211520	2022-09-08 12:15	CDT	6.05	A
USGS	08211520	2022-09-08 12:30	CDT	6.32	A
USGS	08211520	2022-09-08 12:45	CDT	6.14	A
USGS	08211520	2022-09-08 13:00	CDT	6.59	A
USGS	08211520	2022-09-08 13:15	CDT	5.97	A
USGS	08211520	2022-09-08 13:30	CDT	6.41	A
USGS	08211520	2022-09-08 13:45	CDT	6.41	A
USGS	08211520	2022-09-08 14:00	CDT	6.14	A
USGS	08211520	2022-09-08 14:15	CDT	6.23	A
USGS	08211520	2022-09-08 14:30	CDT	6.50	A
USGS	08211520	2022-09-08 14:45	CDT	6.41	A
USGS	08211520	2022-09-08 15:00	CDT	5.79	A
USGS	08211520	2022-09-08 15:15	CDT	6.41	A
USGS	08211520	2022-09-08 15:30	CDT	5.62	A
USGS	08211520	2022-09-08 15:45	CDT	6.32	A
USGS	08211520	2022-09-08 16:00	CDT	6.05	A
USGS	08211520	2022-09-08 16:15	CDT	6.32	A
USGS	08211520	2022-09-08 16:30	CDT	6.23	A
USGS	08211520	2022-09-08 16:45	CDT	5.79	A
USGS	08211520	2022-09-08 17:00	CDT	6.14	A
USGS	08211520	2022-09-08 17:15	CDT	5.97	A
USGS	08211520	2022-09-08 17:30	CDT	5.97	A
USGS	08211520	2022-09-08 17:45	CDT	5.71	A
USGS	08211520	2022-09-08 18:00	CDT	6.14	A
USGS	08211520	2022-09-08 18:15	CDT	6.05	A
USGS	08211520	2022-09-08 18:30	CDT	5.71	A
USGS	08211520	2022-09-08 18:45	CDT	5.62	A
USGS	08211520	2022-09-08 19:00	CDT	5.88	A
USGS	08211520	2022-09-08 19:15	CDT	5.88	A
USGS	08211520	2022-09-08 19:30	CDT	7.33	A
USGS	08211520	2022-09-08 19:45	CDT	9.36	A
USGS	08211520	2022-09-08 20:00	CDT	11.3	A
USGS	08211520	2022-09-08 20:15	CDT	12.8	A
USGS	08211520	2022-09-08 20:30	CDT	15.3	A
USGS	08211520	2022-09-08 20:45	CDT	17.6	A
USGS	08211520	2022-09-08 21:00	CDT	19.7	A
USGS	08211520	2022-09-08 21:15	CDT	20.4	A
USGS	08211520	2022-09-08 21:30	CDT	21.2	A
USGS	08211520	2022-09-08 21:45	CDT	20.2	A
USGS	08211520	2022-09-08 22:00	CDT	20.3	A
USGS	08211520	2022-09-08 22:15	CDT	19.5	A
USGS	08211520	2022-09-08 22:30	CDT	18.8	A
USGS	08211520	2022-09-08 22:45	CDT	18.0	A
USGS	08211520	2022-09-08 23:00	CDT	17.6	A
USGS	08211520	2022-09-08 23:15	CDT	17.2	A
USGS	08211520	2022-09-08 23:30	CDT	16.6	A
USGS	08211520	2022-09-08 23:45	CDT	16.4	A
USGS	08211520	2022-09-09 00:00	CDT	16.2	A
USGS	08211520	2022-09-09 00:15	CDT	15.8	A
USGS	08211520	2022-09-09 00:30	CDT	15.1	A
USGS	08211520	2022-09-09 00:45	CDT	14.8	A
USGS	08211520	2022-09-09 01:00	CDT	14.1	A
USGS	08211520	2022-09-09 01:15	CDT	13.3	A
USGS	08211520	2022-09-09 01:30	CDT	13.5	A
USGS	08211520	2022-09-09 01:45	CDT	12.5	A
USGS	08211520	2022-09-09 02:00	CDT	12.0	A
USGS	08211520	2022-09-09 02:15	CDT	11.9	A
USGS	08211520	2022-09-09 02:30	CDT	11.3	A
USGS	08211520	2022-09-09 02:45	CDT	10.6	A
USGS	08211520	2022-09-09 03:00	CDT	10.5	A
USGS	08211520	2022-09-09 03:15	CDT	10.2	A
USGS	08211520	2022-09-09 03:30	CDT	9.69	A
USGS	08211520	2022-09-09 03:45	CDT	9.58	A
USGS	08211520	2022-09-09 04:00	CDT	9.58	A
USGS	08211520	2022-09-09 04:15	CDT	9.04	A
USGS	08211520	2022-09-09 04:30	CDT	9.04	A
USGS	08211520	2022-09-09 04:45	CDT	8.93	A
USGS	08211520	2022-09-09 05:00	CDT	8.72	A
USGS	08211520	2022-09-09 05:15	CDT	8.10	A
USGS	08211520	2022-09-09 05:30	CDT	8.30	A
USGS	08211520	2022-09-09 05:45	CDT	8.30	A
USGS	08211520	2022-09-09 06:00	CDT	8.10	A
USGS	08211520	2022-09-09 06:15	CDT	7.90	A
USGS	08211520	2022-09-09 06:30	CDT	7.90	A
USGS	08211520	2022-09-09 06:45	CDT	7.90	A
USGS	08211520	2022-09-09 07:00	CDT	7.61	A
USGS	08211520	2022-09-09 07:15	CDT	7.90	A
USGS	08211520	2022-09-09 07:30	CDT	7.71	A
USGS	08211520	2022-09-09 07:45	CDT	7.42	A
USGS	08211520	2022-09-09 08:00	CDT	7.61	A
USGS	08211520	2022-09-09 08:15	CDT	7.52	A
USGS	08211520	2022-09-09 08:30	CDT	6.95	A
USGS	08211520	2022-09-09 08:45	CDT	7.42	A
USGS	08211520	2022-09-09 09:00	CDT	7.33	A
USGS	08211520	2022-09-09 09:15	CDT	7.33	A
USGS	08211520	2022-09-09 09:30	CDT	7.33	A
USGS	08211520	2022-09-09 09:45	CDT	7.23	A
USGS	08211520	2022-09-09 10:00	CDT	7.23	A
USGS	08211520	2022-09-09 10:15	CDT	7.33	A
USGS	08211520	2022-09-09 10:30	CDT	7.14	A
USGS	08211520	2022-09-09 10:45	CDT	7.14	A
USGS	08211520	2022-09-09 11:00	CDT	6.77	A
USGS	08211520	2022-09-09 11:15	CDT	6.95	A
USGS	08211520	2022-09-09 11:30	CDT	6.59	A
USGS	08211520	2022-09-09 11:45	CDT	6.59	A
USGS	08211520	2022-09-09 12:00	CDT	7.05	A
USGS	08211520	2022-09-09 12:15	CDT	6.95	A
USGS	08211520	2022-09-09 12:30	CDT	6.86	A
USGS	08211520	2022-09-09 12:45	CDT	6.50	A
USGS	08211520	2022-09-09 13:00	CDT	6.68	A
USGS	08211520	2022-09-09 13:15	CDT	6.50	A
USGS	08211520	2022-09-09 13:30	CDT	6.68	A
USGS	08211520	2022-09-09 13:45	CDT	6.68	A
USGS	08211520	2022-09-09 14:00	CDT	6.68	A
USGS	08211520	2022-09-09 14:15	CDT	6.68	A
USGS	08211520	2022-09-09 14:30	CDT	6.50	A
USGS	08211520	2022-09-09 14:45	CDT	6.32	A
USGS	08211520	2022-09-09 15:00	CDT	6.59	A
USGS	08211520	2022-09-09 15:15	CDT	6.41	A
USGS	08211520	2022-09-09 15:30	CDT	6.59	A
USGS	08211520	2022-09-09 15:45	CDT	6.23	A
USGS	08211520	2022-09-09 16:00	CDT	6.50	A
USGS	08211520	2022-09-09 16:15	CDT	6.41	A
USGS	08211520	2022-09-09 16:30	CDT	6.41	A
USGS	08211520	2022-09-09 17:00	CDT	6.41	A
USGS	08211520	2022-09-09 17:15	CDT	6.32	A
USGS	08211520	2022-09-09 17:45	CDT	6.05	A
USGS	08211520	2022-09-09 18:00	CDT	6.41	A
USGS	08211520	2022-09-09 18:15	CDT	6.50	A
USGS	08211520	2022-09-09 18:30	CDT	6.23	A
USGS	08211520	2022-09-09 18:45	CDT	6.41	A
USGS	08211520	2022-09-09 19:00	CDT	6.68	A
USGS	08211520	2022-09-09 19:15	CDT	6.50	A
USGS	08211520	2022-09-09 19:30	CDT	6.68	A
USGS	08211520	2022-09-09 19:45	CDT	6.68	A
USGS	08211520	2022-09-09 20:00	CDT	6.32	A
USGS	08211520	2022-09-09 20:15	CDT	6.59	A
USGS	08211520	2022-09-09 20:30	CDT	6.68	A
USGS	08211520	2022-09-09 20:45	CDT	6.68	A
USGS	08211520	2022-09-09 21:00	CDT	6.41	A
USGS	08211520	2022-09-09 21:15	CDT	6.41	A
USGS	08211520	2022-09-09 21:30	CDT	6.41	A
USGS	08211520	2022-09-09 21:45	CDT	6.59	A
USGS	08211520	2022-09-09 22:00	CDT	6.14	A
USGS	08211520	2022-09-09 22:15	CDT	6.23	A
USGS	08211520	2022-09-09 22:45	CDT	6.23	A
USGS	08211520	2022-09-09 23:00	CDT	6.05	A
USGS	08211520	2022-09-09 23:15	CDT	5.88	A
USGS	08211520	2022-09-09 23:30	CDT	5.88	A
USGS	08211520	2022-09-09 23:45	CDT	5.88	A
USGS	08211520	2022-09-10 00:00	CDT	5.62	A
USGS	08211520	2022-09-10 00:15	CDT	5.54	A
USGS	08211520	2022-09-10 00:30	CDT	5.54	A
USGS	08211520	2022-09-10 00:45	CDT	5.54	A
USGS	08211520	2022-09-10 01:00	CDT	5.45	A
USGS	08211520	2022-09-10 01:15	CDT	5.45	A
USGS	08211520	2022-09-10 01:30	CDT	5.20	A
USGS	08211520	2022-09-10 01:45	CDT	5.45	A
USGS	08211520	2022-09-10 02:00	CDT	5.37	A
USGS	08211520	2022-09-10 02:15	CDT	5.12	A
USGS	08211520	2022-09-10 02:30	CDT	5.37	A
USGS	08211520	2022-09-10 02:45	CDT	5.12	A
USGS	08211520	2022-09-10 03:00	CDT	5.45	A
USGS	08211520	2022-09-10 03:15	CDT	5.20	A
USGS	08211520	2022-09-10 03:30	CDT	5.29	A
USGS	08211520	2022-09-10 03:45	CDT	4.96	A
USGS	08211520	2022-09-10 04:00	CDT	5.20	A
USGS	08211520	2022-09-10 04:15	CDT	5.20	A
USGS	08211520	2022-09-10 04:30	CDT	5.20	A
USGS	08211520	2022-09-10 04:45	CDT	5.04	A
USGS	08211520	2022-09-10 05:00	CDT	5.12	A
USGS	08211520	2022-09-10 05:15	CDT	5.04	A
USGS	08211520	2022-09-10 05:30	CDT	5.20	A
USGS	08211520	2022-09-10 05:45	CDT	5.12	A
USGS	08211520	2022-09-10 06:00	CDT	5.20	A
USGS	08211520	2022-09-10 06:15	CDT	4.96	A
USGS	08211520	2022-09-10 06:30	CDT	5.04	A
USGS	08211520	2022-09-10 06:45	CDT	5.04	A
USGS	08211520	2022-09-10 07:00	CDT	4.96	A
USGS	08211520	2022-09-10 07:15	CDT	4.88	A
USGS	08211520	2022-09-10 07:30	CDT	4.96	A
USGS	08211520	2022-09-10 07:45	CDT	4.96	A
USGS	08211520	2022-09-10 08:15	CDT	4.64	A
USGS	08211520	2022-09-10 08:45	CDT	4.72	A
USGS	08211520	2022-09-10 09:00	CDT	4.88	A
USGS	08211520	2022-09-10 09:15	CDT	4.56	A
USGS	08211520	2022-09-10 09:30	CDT	4.88	A
USGS	08211520	2022-09-10 10:00	CDT	4.72	A
USGS	08211520	2022-09-10 10:15	CDT	4.88	A
USGS	08211520	2022-09-10 10:30	CDT	4.56	A
USGS	08211520	2022-09-10 10:45	CDT	4.41	A
USGS	08211520	2022-09-10 11:00	CDT	4.49	A
USGS	08211520	2022-09-10 11:15	CDT	4.49	A
USGS	08211520	2022-09-10 11:30	CDT	4.72	A
USGS	08211520	2022-09-10 11:45	CDT	4.56	A
USGS	08211520	2022-09-10 12:15	CDT	4.64	A
USGS	08211520	2022-09-10 12:30	CDT	4.64	A
USGS	08211520	2022-09-10 12:45	CDT	4.72	A
USGS	08211520	2022-09-10 13:15	CDT	4.72	A
USGS	08211520	2022-09-10 13:30	CDT	4.34	A
USGS	08211520	2022-09-10 13:45	CDT	4.41	A
USGS	08211520	2022-09-10 14:00	CDT	4.64	A
USGS	08211520	2022-09-10 14:15	CDT	4.41	A
USGS	08211520	2022-09-10 14:30	CDT	4.56	A
USGS	08211520	2022-09-10 15:00	CDT	4.49	A
USGS	08211520	2022-09-10 15:15	CDT	4.49	A
USGS	08211520	2022-09-10 15:30	CDT	4.41	A
USGS	08211520	2022-09-10 15:45	CDT	4.41	A
USGS	08211520	2022-09-10 16:00	CDT	4.41	A
USGS	08211520	2022-09-10 16:15	CDT	4.56	A
USGS	08211520	2022-09-10 16:30	CDT	4.49	A
USGS	08211520	2022-09-10 16:45	CDT	4.19	A
USGS	08211520	2022-09-10 17:00	CDT	4.26	A
USGS	08211520	2022-09-10 17:15	CDT	4.34	A
USGS	08211520	2022-09-10 17:30	CDT	4.11	A
USGS	08211520	2022-09-10 17:45	CDT	4.26	A
USGS	08211520	2022-09-10 18:00	CDT	4.34	A
USGS	08211520	2022-09-10 18:15	CDT	4.26	A
USGS	08211520	2022-09-10 18:30	CDT	4.26	A
USGS	08211520	2022-09-10 18:45	CDT	4.41	A
USGS	08211520	2022-09-10 19:00	CDT	4.26	A
USGS	08211520	2022-09-10 19:15	CDT	4.11	A
USGS	08211520	2022-09-10 19:30	CDT	4.19	A
USGS	08211520	2022-09-10 19:45	CDT	4.26	A
USGS	08211520	2022-09-10 20:00	CDT	3.97	A
USGS	08211520	2022-09-10 20:15	CDT	4.11	A
USGS	08211520	2022-09-10 20:30	CDT	4.04	A
USGS	08211520	2022-09-10 20:45	CDT	3.82	A
USGS	08211520	2022-09-10 21:00	CDT	4.11	A
USGS	08211520	2022-09-10 21:15	CDT	3.61	A
USGS	08211520	2022-09-10 21:30	CDT	3.75	A
USGS	08211520	2022-09-10 21:45	CDT	3.90	A
USGS	08211520	2022-09-10 22:00	CDT	3.82	A
USGS	08211520	2022-09-10 22:15	CDT	4.19	A
USGS	08211520	2022-09-10 22:30	CDT	4.19	A
USGS	08211520	2022-09-10 22:45	CDT	4.19	A
USGS	08211520	2022-09-10 23:00	CDT	3.90	A
USGS	08211520	2022-09-10 23:15	CDT	3.90	A
USGS	08211520	2022-09-10 23:30	CDT	4.11	A
USGS	08211520	2022-09-11 00:00	CDT	4.19	A
USGS	08211520	2022-09-11 00:30	CDT	4.04	A
USGS	08211520	2022-09-11 00:45	CDT	3.97	A
USGS	08211520	2022-09-11 01:00	CDT	4.04	A
USGS	08211520	2022-09-11 01:15	CDT	4.19	A
USGS	08211520	2022-09-11 01:30	CDT	4.11	A
USGS	08211520	2022-09-11 01:45	CDT	4.04	A
USGS	08211520	2022-09-11 02:00	CDT	3.90	A
USGS	08211520	2022-09-11 02:15	CDT	4.04	A
USGS	08211520	2022-09-11 02:30	CDT	3.90	A
USGS	08211520	2022-09-11 02:45	CDT	3.75	A
USGS	08211520	2022-09-11 03:00	CDT	3.75	A
USGS	08211520	2022-09-11 03:15	CDT	3.82	A
USGS	08211520	2022-09-11 03:30	CDT	3.82	A
USGS	08211520	2022-09-11 03:45	CDT	3.82	A
USGS	08211520	2022-09-11 04:00	CDT	3.97	A
USGS	08211520	2022-09-11 04:15	CDT	3.68	A
USGS	08211520	2022-09-11 04:30	CDT	3.82	A
USGS	08211520	2022-09-11 04:45	CDT	3.82	A
USGS	08211520	2022-09-11 05:00	CDT	4.04	A
USGS	08211520	2022-09-11 05:15	CDT	3.75	A
USGS	08211520	2022-09-11 05:30	CDT	3.68	A
USGS	08211520	2022-09-11 05:45	CDT	3.90	A
USGS	08211520	2022-09-11 06:00	CDT	3.75	A
USGS	08211520	2022-09-11 06:15	CDT	3.75	A
USGS	08211520	2022-09-11 06:30	CDT	4.04	A
USGS	08211520	2022-09-11 06:45	CDT	3.68	A
USGS	08211520	2022-09-11 07:00	CDT	3.54	A
USGS	08211520	2022-09-11 07:15	CDT	3.61	A
USGS	08211520	2022-09-11 07:30	CDT	3.68	A
USGS	08211520	2022-09-11 07:45	CDT	3.82	A
USGS	08211520	2022-09-11 08:00	CDT	3.61	A
USGS	08211520	2022-09-11 08:15	CDT	3.61	A
USGS	08211520	2022-09-11 08:30	CDT	3.82	A
USGS	08211520	2022-09-11 08:45	CDT	3.97	A
USGS	08211520	2022-09-11 09:00	CDT	3.68	A
USGS	08211520	2022-09-11 09:15	CDT	3.97	A
USGS	08211520	2022-09-11 09:30	CDT	3.75	A
USGS	08211520	2022-09-11 09:45	CDT	3.68	A
USGS	08211520	2022-09-11 10:00	CDT	3.75	A
USGS	08211520	2022-09-11 10:15	CDT	3.68	A
USGS	08211520	2022-09-11 10:30	CDT	3.82	A
USGS	08211520	2022-09-11 10:45	CDT	3.68	A
USGS	08211520	2022-09-11 11:00	CDT	3.61	A
USGS	08211520	2022-09-11 11:15	CDT	3.61	A
USGS	08211520	2022-09-11 11:30	CDT	3.68	A
USGS	08211520	2022-09-11 11:45	CDT	3.54	A
USGS	08211520	2022-09-11 12:00	CDT	3.82	A
USGS	08211520	2022-09-11 12:15	CDT	3.75	A
USGS	08211520	2022-09-11 12:30	CDT	3.61	A
USGS	08211520	2022-09-11 12:45	CDT	3.40	A
USGS	08211520	2022-09-11 13:00	CDT	3.75	A
USGS	08211520	2022-09-11 13:15	CDT	3.61	A
USGS	08211520	2022-09-11 13:30	CDT	3.75	A
USGS	08211520	2022-09-11 13:45	CDT	3.82	A
